,blockF,blockT,Trips_median,Trips_mean,Trips_sum,dist,x_f,y_f,x_t,y_t,placeF,placeT,Lat_from,Lon_from,Lat_to,Lon_to,network_node_id_ori,network_node_id_dest,driving_dist,driving_time,Walk_to_start_time,Walk_from_end_time,In_vehicle_time
2591,65,49.0,2.0,3.740740740740741,101,2007.7955188889616,618304.321599291,4404672.598261079,620311.9076974345,4404703.850934214,Magalia,Paradise,39.78378390892876,-121.61842172236143,39.78378397232621,-121.59497763835148,86542896.0,86479365.0,2966.667,3.916666666666668,14.732787380816736,7.480259140413224,
2592,65,50.0,2.0,2.0416666666666665,49,3093.264850797047,619772.2216010119,4406554.375679435,619965.3118794834,4403467.143329654,Magalia,Paradise,39.800528578099225,-121.60094070955078,39.772693318950026,-121.59924999352816,86456123.0,86606732.0,9188.328999999998,10.901666666666664,16.38917141359518,3.130579315904564,5.683333333333334
2593,65,51.0,1.0,1.0,2,4373.973486543805,620386.2571262481,4407419.164577665,618047.8397144257,4403726.763859572,Magalia,Paradise,39.808231377793,-121.59361146956944,39.775299889848796,-121.62158615798238,86456213.0,86470720.0,8808.918,10.116666666666664,8.704399448218934,11.443485517981863,
2594,65,52.0,1.0,1.375,22,3201.532186638,620186.2198415493,4406938.659247774,620759.388638143,4403848.394910619,Magalia,Paradise,39.80393157462194,-121.59603575536771,39.77601515084624,-121.58991067002297,86456168.0,86600062.0,7825.464999999997,8.983333333333334,13.677710811590277,1.8394529300697073,
2595,65,53.0,1.0,1.0,2,2826.550716074093,619665.0626154162,4406490.489020204,621486.6366145294,4405123.122297472,Magalia,Paradise,39.79996820693218,-121.60220373569057,39.78739362305565,-121.58118531750372,86464264.0,86422931.0,6757.210999999998,7.920000000000002,17.506335743580355,5.9806596820997155,
2596,65,54.0,1.0,1.0,1,4143.97456027265,620284.2823924801,4407144.271302425,621681.5348348508,4403242.962449172,Magalia,Paradise,39.80576973880378,-121.59485284841168,39.770430479428484,-121.57925814997742,86464360.0,86500507.0,7623.786999999999,8.538333333333334,12.195231648872845,14.953698176164709,
2597,65,55.0,1.0,1.0,1,6432.836471530009,620488.080373017,4408066.246675685,620897.088590981,4401646.426012529,Magalia,Paradise,39.81404546478088,-121.5923033741034,39.756161531889056,-121.58870830748565,86432281.0,86606471.0,8745.478000000003,10.181666666666663,1.483618096387843,18.28776299991251,
2598,65,56.0,1.0,1.0,2,5700.232034562077,620114.7566871713,4407083.448730165,620930.4991684676,4401441.887824524,Magalia,Paradise,39.805245847655655,-121.59684380730974,39.754314423525535,-121.5883560180416,86603795.0,86515834.0,10447.979,12.473333333333326,13.613570076361388,19.511650493197806,
2599,65,57.0,1.0,1.0,3,10657.144440877337,620435.5731314684,4407532.266700507,615268.40404043,4398211.585866022,Magalia,Paradise,39.80924314785459,-121.59301473730126,39.72600170091364,-121.65499899997718,86456215.0,86483530.0,14492.182000000003,16.078333333333333,7.244808974544768,29.19578453785284,
2600,65,60.0,1.0,4.5,72,4789.455400358569,621279.8936573581,4407260.574483277,619890.4065657691,4412490.638138762,Magalia,Magalia,39.80667591334862,-121.5832040597878,39.853982054491794,-121.59847430730235,86602776.0,86420391.0,7091.147000000003,8.936666666666664,4.203037577464456,8.36382573649942,
2601,65,61.0,1.0,1.0,6,3334.7739179108403,620146.6457050135,4406603.859909005,619674.0444438045,4409806.470895199,Magalia,Magalia,39.800921494328186,-121.59655923251053,39.82983532640025,-121.60149352856388,86456146.0,86581002.0,3690.186,4.5633333333333335,12.25097435116022,5.582423565976161,
2602,65,62.0,1.0,1.3333333333333333,16,3950.524713598871,620422.3000070829,4407397.836682038,620478.9249139559,4411252.632860545,Magalia,Magalia,39.80803416566479,-121.59319444159715,39.84274763897107,-121.59182434036813,86456213.0,86499245.0,4613.574,5.34,8.834568346921246,6.862663395376221,12.7
2603,65,64.0,1.0,2.5172413793103448,73,1722.833101955065,620138.6314723532,4406845.59114399,620532.6273532383,4408323.113751205,Magalia,Magalia,39.80309999693677,-121.59660855090712,39.81635284512612,-121.59173583981962,86456159.0,86432289.0,1650.6260000000002,2.1666666666666665,13.546947175007892,2.5378537559337055,
2604,65,67.0,1.0,1.0769230769230769,14,4647.872792624564,620380.5366797947,4407576.610319983,619996.845169384,4411495.662866177,Magalia,Magalia,39.80965036135026,-121.59364937640888,39.84500494424766,-121.59741281877497,86557762.0,86426698.0,4446.846,5.046666666666666,6.957829787349084,2.7996464078064403,11.7
2605,65,68.0,2.0,2.5294117647058822,86,834.2861385162942,620198.0984341218,4406957.15819641,619835.2607902205,4407232.74897521,Magalia,Magalia,39.8040965231975,-121.59589364407378,39.80663008758278,-121.60008062432118,86456168.0,86501609.0,1658.499,2.231666666666667,13.693981171051586,13.93149240142767,
2606,65,69.0,1.0,1.2857142857142858,9,4186.688766719119,620091.0431031572,4406501.379151992,618838.521037224,4411006.069992664,Magalia,Magalia,39.800006261061164,-121.59722730595603,39.84075787491112,-121.61103703768481,86603852.0,86586602.0,7606.737999999999,9.051666666666666,12.554353128299004,12.320559576460141,
2607,65,76.0,1.0,1.0,3,8524.480978915442,620488.080373017,4408066.246675685,616461.4297096776,4400483.421440156,Magalia,Paradise,39.81404546478088,-121.5923033741034,39.746303559885035,-121.64067993002742,86432281.0,86431629.0,11374.526000000002,12.561666666666664,1.483618096387843,1.156455235395065,
2608,67,1.0,18.0,18.76923076923077,732,23232.14073896921,619245.6442033998,4411994.059359453,599485.3743721182,4399660.071352569,Magalia,Chico,39.84960000093336,-121.60609999997534,39.741037598870214,-121.83890482455219,86514512.0,86482883.0,35096.99499999999,32.349999999999994,2.437589510954967,0.635526647093444,
2609,67,2.0,2.0,2.2222222222222223,40,36889.1364973102,619378.5529683882,4411836.543277403,623816.9276669924,4375328.872419889,Magalia,Oroville,39.8481625204301,-121.60457555293569,39.51868667845877,-121.55956026706724,86514497.0,86370187.0,42912.37499999997,34.89333333333334,1.538218134169206,6.008588273742324,
2610,67,4.0,1.0,1.0,4,48722.93126154253,619245.6442033998,4411994.059359453,611076.7422157559,4363865.719050482,Magalia,Biggs,39.84960000093336,-121.60609999997534,39.41716461321333,-121.70964643983436,86514512.0,86419341.0,59201.353,46.20833333333334,2.437589510954967,4.58934717709167,
2611,67,5.0,1.0,1.0,2,58016.07326909291,619060.734463382,4411830.569666111,613292.9407196179,4354139.067406034,Magalia,Gridley,39.84815333711279,-121.60829060919174,39.32925467084493,-121.68555195021212,86483024.0,86417198.0,67750.47099999999,52.31333333333332,4.774853973383691,44.96971290236423,
2612,67,7.0,1.0,1.0,1,31950.772608172338,619245.4698992681,4411994.262029193,649177.0862904342,4400816.149018886,Magalia,Berry Creek,39.84960185093334,-121.60610199997534,39.744201661072246,-121.2588999999606,86514512.0,86374497.0,91282.98499999993,81.955,2.4401611465158286,335.97531851703064,13.266666666666667
2613,67,10.0,1.0,1.0,5,26528.203266649874,619511.4617333767,4411694.477562486,622328.330806414,4384930.941403264,Magalia,Butte Valley,39.84686418762547,-121.60304834814872,39.605392456949254,-121.575103759741,86449466.0,86380588.0,30302.922999999995,28.40833333333332,3.1126934590729176,93.6179805720133,
2614,67,13.0,3.0,4.636363636363637,153,20030.266802408398,619245.4701588581,4411994.245380201,599965.1367642352,4417423.824771632,Magalia,Cohasset,39.849601700933334,-121.60610199997534,39.90100100094174,-121.83059699998066,86514512.0,8447565685.0,55600.63499999998,49.07833333333333,2.4401123265428812,125.46485736782166,
2615,67,14.0,1.0,1.0,2,15444.562057831092,619655.0740997149,4411347.620237019,631661.1186769325,4406547.723387975,Magalia,Concow,39.84371969664195,-121.60143355904547,39.79871146778805,-121.46211280859761,86449401.0,86398620.0,28922.829999999998,38.68833333333334,1.9964433649627469,119.3826487243738,
2616,67,15.0,1.0,1.0,2,33745.772945405355,620050.2002125967,4411109.86547905,597384.9310356985,4387655.456044676,Magalia,Durham,39.84152239539368,-121.59686009999795,39.63313641910222,-121.86518654106538,86432448.0,86387396.0,42496.05699999999,37.93499999999999,2.05108496801961,68.45421549028121,
2617,67,17.0,1.0,1.3,13,6998.929900283784,619035.3113931875,4413011.83960232,613031.1184842561,4409415.356978781,Magalia,Forest Ranch,39.85879703452402,-121.60837279929679,39.8272220009298,-121.67916999997742,86432589.0,86455904.0,17902.623,19.83666666666667,13.600110818528696,81.94798286610052,
2618,67,19.0,2.0,2.0,4,37524.210348369736,619448.4958384809,4411702.187402526,632231.6902565571,4376422.861015856,Magalia,Kelly Ridge,39.84694249253531,-121.60378273421549,39.52728654041617,-121.46148066481987,86482993.0,86534853.0,53753.10399999996,45.72333333333336,2.9202552303517932,8.184596108182117,
2619,67,21.0,1.0,1.0,3,39381.773387082685,619245.6442033998,4411994.059359453,580233.7838222629,4406609.003675969,Magalia,Nord,39.84960000093336,-121.60609999997534,39.80567000092649,-122.06270999998529,86514512.0,86382809.0,56670.69599999999,53.72999999999999,2.437589510954967,167.66569323189643,
2620,67,22.0,2.0,1.8,27,41376.67391714191,619245.6442033998,4411699.934721867,631577.6592249932,4372017.174950275,Magalia,Oroville East,39.84695071235224,-121.60615358843012,39.48770344816163,-121.46995854338735,86482993.0,86387181.0,53910.81499999997,47.108333333333356,3.782812126270595,22.946710262772125,
2621,67,23.0,1.0,1.1666666666666667,7,46314.99352440453,619655.1611219856,4411799.484082351,625776.9140458147,4365875.272419196,Magalia,Palermo,39.84778978146573,-121.6013499419427,39.43324696921759,-121.53854873348057,86432520.0,86588978.0,53971.33599999997,43.64000000000001,3.050843298328563,13.459452761238529,
2622,67,24.0,4.5,5.766666666666667,173,46876.99902812893,619245.6442033998,4411994.059359453,637890.8015403633,4368984.628466181,Magalia,Rackerby,39.84960000093336,-121.60609999997534,39.45940000087171,-121.39719999996937,86514512.0,86453777.0,66651.77799999998,58.4566666666667,2.437589510954967,90.06783935613926,
2623,67,28.0,1.0,1.0,2,9055.560360075428,619560.461117185,4411993.507309224,625766.0678174031,4418457.434513041,Magalia,Stirling City,39.84955075645963,-121.60242113634878,39.9068749808622,-121.528659918106,86432520.0,86433401.0,13912.55,14.823333333333334,1.4750292614055098,107.99036320092817,
2624,67,29.0,1.0,1.4583333333333333,35,38714.176922349296,619245.6442033998,4411994.059359453,613786.9890060192,4373666.628566134,Magalia,Thermalito,39.84960000093336,-121.60609999997534,39.505100064528385,-121.6764985030398,86514512.0,86493137.0,49169.458999999995,38.72166666666667,2.437589510954967,82.81609785613767,
2625,67,32.0,2.0,2.4166666666666665,58,9941.13380017924,619245.6442033998,4411994.059359453,619751.8251071172,4402065.85560606,Magalia,Paradise,39.84960000093336,-121.60609999997534,39.76010130544574,-121.60199737574361,86514512.0,86518780.0,12583.955999999996,14.376666666666663,2.437589510954967,3.8117852666111385,
2626,67,33.0,1.0,3.083333333333333,37,10309.700985494395,619439.717016453,4411994.253704697,619408.478119542,4401759.701357767,Magalia,Paradise,39.84957447325393,-121.60383202000537,39.75739182261022,-121.60606015479432,86432520.0,86430228.0,12150.635999999995,13.616666666666665,0.5668425247154171,1.1023412363133838,25.2
2627,67,34.0,2.0,2.72,68,9263.968529670516,619606.6127390944,4411459.509131961,618550.7883742503,4402333.924372513,Magalia,Paradise,39.84473434651594,-121.60197938862646,39.76268395813164,-121.61596626230151,86504820.0,86426470.0,11509.662999999999,13.148333333333332,1.8559612142638133,4.073255691849531,
2628,67,35.0,1.0,1.0769230769230769,14,8958.7014802996,620026.3603538284,4411666.89395202,618200.5829105797,4402758.352469104,Magalia,Paradise,39.84654310905775,-121.59703652896984,39.76655569115716,-121.61997732323978,86426716.0,86640820.0,11596.339999999997,13.42333333333333,3.8729042667571183,3.2623509376615707,24.416666666666668
2629,67,36.0,1.0,1.0,2,9500.435238657348,619629.5110442599,4411797.9403439965,617351.477224072,4402627.633542225,Magalia,Paradise,39.84777949058265,-121.6016499639341,39.76549566626735,-121.62991151936086,86432520.0,86469145.0,13358.911999999997,15.543333333333333,2.819051416810512,8.853857526845951,26.466666666666665
2630,67,37.0,1.0,1.4444444444444444,13,10220.200651855728,620091.8281172432,4411679.406545179,618981.4389450155,4401527.903679453,Magalia,Paradise,39.84664655797739,-121.59626921026351,39.75536365270796,-121.6110858515722,86552021.0,86465411.0,12875.276999999996,14.701666666666664,4.602963754188845,4.516300623208324,26.35
2631,67,38.0,1.0,2.235294117647059,38,11169.73843510831,619570.6442241957,4411699.47940664,618512.0548658529,4400627.659860043,Magalia,Paradise,39.84690090949706,-121.60235585291781,39.74732008221473,-121.61672586480584,86432482.0,86520855.0,13367.963999999996,15.146666666666661,3.306292988054191,6.447559725493265,
2632,67,40.0,1.0,1.0,1,12004.263707265658,620064.6691356257,4410700.997712202,620550.2021265647,4398706.557130488,Magalia,Paradise,39.83783753733841,-121.59676600941192,39.72972987924684,-121.59329518779421,86432431.0,86551572.0,13783.377000000006,16.63666666666666,0.9046565478834493,33.39616075821561,
2633,67,41.0,1.0,1.1111111111111112,10,4577.200037717157,619816.6540595037,4411483.610915495,621610.8591223225,4407003.903126362,Magalia,Magalia,39.844921830780876,-121.59952060156009,39.80431672248737,-121.5793864172712,86432482.0,86375113.0,6109.043999999999,7.531666666666666,0.6553509794560399,2.632849045736142,12.45
2634,67,42.0,2.0,2.6,26,7522.112998633666,619245.4696396783,4411994.278678184,621852.9738613348,4404938.564277909,Magalia,Paradise,39.84960200093333,-121.60610199997534,39.7856788644485,-121.5769424438224,86514512.0,86604465.0,9049.472,10.551666666666664,2.440209981664657,10.781096185086982,
2635,67,43.0,1.0,1.3333333333333333,16,10089.138897871968,618875.9987679061,4411666.89395202,617095.7138959179,4401736.067728834,Magalia,Butte Creek Canyon,39.846704930047,-121.61047912670934,39.75750000091865,-121.63305559997646,86492150.0,86456926.0,15332.775999999998,18.153333333333332,7.5426055629095305,6.53312923201317,
2636,67,44.0,1.0,1.2,6,11512.398757841682,620064.6780405716,4411375.561047355,621810.4155522283,4400726.802630533,Magalia,Paradise,39.8439135589838,-121.59664220409879,39.74774800091705,-121.57821999997492,86577302.0,86509582.0,13098.959,14.721666666666662,3.7941450565364296,30.636428799400434,
2637,67,46.0,1.0,1.1111111111111112,10,10009.71179661716,620064.6008990724,4410701.031342248,619802.7902450894,4400695.34928175,Magalia,Paradise,39.83783784990103,-121.59676680052287,39.747749307882906,-121.60165225602869,86432431.0,86498533.0,12169.235000000002,13.971666666666666,0.9038190261317707,8.70597746445377,
2638,67,47.0,1.0,1.411764705882353,24,10355.276958264974,619993.9136444954,4411970.230129739,622388.7228481895,4401741.452177139,Magalia,Paradise,39.84927994494561,-121.59736007235895,39.756804472671405,-121.57128309481914,86430678.0,86641328.0,11711.230999999998,13.416666666666663,6.496174119049049,32.30236390886289,
2639,67,48.0,1.0,1.818181818181818,20,8110.730042593687,619568.6284672483,4412135.047122821,619340.7606990414,4403981.720551795,Magalia,Paradise,39.85082450491742,-121.60229983209994,39.77741613911515,-121.60644691377607,86641371.0,86431956.0,10686.922999999997,12.474999999999996,2.6774188266978434,0.1388528499454502,
2640,67,49.0,1.0,1.7142857142857142,24,6052.852155089391,620064.6691356257,4410796.095630672,620311.9355020311,4404703.833815794,Magalia,Paradise,39.83869411725386,-121.59674857265122,39.783783814202614,-121.59497731687337,86432437.0,86479365.0,8636.563,10.124999999999996,1.0775562198035915,7.479914851316826,24.233333333333334
2641,67,50.0,1.0,1.625,26,8249.305726115785,619471.6573498177,4411994.262029193,619719.4260773531,4403713.312330377,Magalia,Paradise,39.84957005456287,-121.60345876245542,39.7749452898326,-121.60207536073098,86432520.0,86418848.0,10485.936999999998,12.23,0.6437609766291974,3.910314755246537,
2642,67,51.0,1.0,1.75,35,8561.413346066744,619245.6442033998,4411994.059359453,617290.899361951,4403658.786653234,Magalia,Paradise,39.84960000093336,-121.60609999997534,39.774792207547684,-121.63043450683449,86514512.0,86494183.0,12712.111999999997,14.949999999999994,2.437589510954967,18.227150751866624,25.233333333333334
2643,67,52.0,1.0,1.1538461538461535,15,8292.994667386556,619697.8445407774,4412109.667380726,620719.901365485,4403843.009196022,Magalia,Paradise,39.850577693709646,-121.60079442413203,39.77597224006313,-121.5903726154621,86626263.0,86600062.0,10611.006999999998,12.561666666666664,3.571060489009484,1.5463176964396737,
2644,67,53.0,1.0,1.25,10,7287.329086929565,619378.8148139989,4411987.036512096,621171.1858279837,4404633.389406553,Magalia,Paradise,39.84951803038857,-121.6045450423423,39.78302738896321,-121.58495871931099,86432520.0,86630203.0,9253.028999999997,10.608333333333333,0.9231445302371998,2.7618364115769833,18.416666666666668
2645,67,55.0,1.0,1.0,3,8048.390130113046,620064.6691356257,4410701.0291880015,621061.7460894966,4402714.639150171,Magalia,Paradise,39.83783782085186,-121.5967660036408,39.765760000919926,-121.58658999997509,86432431.0,86441235.0,9988.418999999998,11.646666666666665,0.9046292592384629,12.754597024837661,
